Ticket ID,Customer Query,Summary,Assigned Department,Action Type,Priority,Sentiment,Timestamp,Resolution_Steps,Complexity_Score,Resolution_Time_Actual
T17172,Please deactivate my old account and delete all associated data. I will not be returning to your services.,Please deactivate my old account and delete all associated data. I will not be returning to your ser...,Account Management,Resolve at L1,Low,Negative,24-07-2024 04:17,Completed name change on account profile. Sent confirmation email.,5.62,35
T17173,The mobile app crashes every time I try to open the settings menu. This makes the app completely unusable.,The mobile app crashes every time I try to open the settings menu. This makes the app completely unu...,App Support,Follow-Up,High,Negative,07-12-2024 09:01,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",7,82
T17174,The technical issue I reported yesterday has been completely fixed! Thank you for the excellent support and quick response.,The technical issue I reported yesterday has been completely fixed! Thank you for the excellent supp...,Technical Support,Follow-Up,High,Positive,06-02-2024 21:21,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,4.12,71
T17175,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Resolve at L1,Low,Positive,12-11-2024 13:01,Answered question about operating hours. Closed ticket.,4.12,33
T17176,I want to cancel my subscription immediately. I've had a terrible experience with your service and customer care.,I want to cancel my subscription immediately. I've had a terrible experience with your service and c...,Account Management,Resolve at L1,Low,Negative,04-06-2024 00:16,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,5.62,21
T17177,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Follow-Up,Medium,Positive,09-10-2024 21:27,Initiated account transfer process. Awaiting confirmation from new account holder's email address.,4.12,76
T17178,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Follow-Up,Low,Negative,20-08-2024 10:03,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,5.62,76
T17179,Please deactivate my old account and delete all associated data. I will not be returning to your services.,Please deactivate my old account and delete all associated data. I will not be returning to your ser...,Account Management,Follow-Up,Medium,Negative,28-09-2024 16:02,Initiated account transfer process. Awaiting confirmation from new account holder's email address.,5.62,77
T17180,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Follow-Up,High,Negative,30-10-2024 14:15,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,5.62,69
T17181,I demand to know why my promotional discount was not applied to my last bill. This is a recurring issue.,I demand to know why my promotional discount was not applied to my last bill. This is a recurring is...,Billing,Follow-Up,Medium,Negative,09-07-2024 13:59,Awaiting confirmation of address change from validation team. Contact customer for documentation.,5.62,82
T17182,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Resolve at L1,Low,Positive,11-10-2024 19:57,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,4.12,21
T17183,"I appreciate the quick resolution on my invoice issue, thank you.","I appreciate the quick resolution on my invoice issue, thank you.",Billing,Follow-Up,Low,Positive,08-04-2024 19:23,Escalated to Billing Specialist for refund approval. Set reminder to follow up in 24 hours.,4.12,74
T17184,The mobile app crashes every time I try to open the settings menu. This makes the app completely unusable.,The mobile app crashes every time I try to open the settings menu. This makes the app completely unu...,App Support,Escalate,Medium,Negative,21-03-2024 23:42,App is crashing universally after latest release. Suspend deployment and notify all QA leads.,5.62,162
T17185,I was overcharged by $137 this month. I need a refund immediately.,I was overcharged by $137 this month. I need a refund immediately.,Billing,Follow-Up,High,Negative,28-09-2024 09:45,Awaiting confirmation of address change from validation team. Contact customer for documentation.,5.62,72
T17186,Can you clarify the tax breakdown on my last payment? It seems unusually high.,Can you clarify the tax breakdown on my last payment? It seems unusually high.,Billing,Follow-Up,High,Neutral,18-06-2024 23:59,Awaiting confirmation of address change from validation team. Contact customer for documentation.,4.12,72
T17187,"I appreciate the quick resolution on my invoice issue, thank you.","I appreciate the quick resolution on my invoice issue, thank you.",Billing,Resolve at L1,Low,Positive,20-04-2024 18:56,Verified payment history; confirmed single charge was correct. Sent customer the payment confirmation receipt.,4.12,20
T17188,The mobile app crashes every time I try to open the settings menu. This makes the app completely unusable.,The mobile app crashes every time I try to open the settings menu. This makes the app completely unu...,App Support,Follow-Up,High,Negative,28-03-2024 04:21,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",7,82
T17189,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Resolve at L1,Low,Neutral,29-05-2024 16:43,Answered question about operating hours. Closed ticket.,4.12,20
T17190,I want to cancel my subscription immediately. I've had a terrible experience with your service and customer care.,I want to cancel my subscription immediately. I've had a terrible experience with your service and c...,Account Management,Resolve at L1,Low,Negative,09-06-2024 04:41,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,5.62,35
T17191,I need to pause my subscription for three months due to travel. What is the procedure for this request?,I need to pause my subscription for three months due to travel. What is the procedure for this reque...,Account Management,Escalate,High,Neutral,17-04-2024 06:13,Customer is cancelling and requesting full data deletion under GDPR. Route to Legal and Data Compliance team immediately.,4.12,144
T17192,The new app features are fantastic! Great improvement to the user interface and functionality.,The new app features are fantastic! Great improvement to the user interface and functionality.,App Support,Follow-Up,Medium,Positive,20-12-2024 23:47,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",5.5,70
T17193,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Resolve at L1,Low,Positive,26-09-2024 09:48,Provided link to pricing page. Confirmed service availability in their city.,4.12,28
T17194,I need a detailed copy of my invoice for the month of February.,I need a detailed copy of my invoice for the month of February.,Billing,Escalate,Medium,Neutral,30-04-2024 01:00,Urgent: Customer reported double-charge resulting in overdraft. Immediately initiate full refund process and notify finance department.,4.12,144
T17195,Do you offer services in the London region or only nationally? I am checking availability.,Do you offer services in the London region or only nationally? I am checking availability.,General Queries,Follow-Up,Low,Neutral,02-11-2024 16:04,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,78
T17196,"The latest app update introduced a massive bug that prevents me from saving my work, please rollback or fix immediately.","The latest app update introduced a massive bug that prevents me from saving my work, please rollback...",App Support,Follow-Up,High,Negative,22-05-2024 03:35,Cannot replicate user reported issue. Requested screen recording from customer.,6.63,77
T17197,Do you offer services in the Paris region or only nationally? I am checking availability.,Do you offer services in the Paris region or only nationally? I am checking availability.,General Queries,Escalate,Low,Neutral,23-03-2024 00:32,Customer is a high-value lead demanding immediate quote. Assign to VP of Sales.,4.12,147
T17198,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Follow-Up,Low,Positive,08-07-2024 21:51,Sent required documentation for plan upgrade. Follow up in 48 hours if forms are not returned.,4.12,79
T17199,I want to cancel my subscription immediately. I've had a terrible experience with your service and customer care.,I want to cancel my subscription immediately. I've had a terrible experience with your service and c...,Account Management,Resolve at L1,Medium,Negative,10-10-2024 04:42,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,5.62,29
T17200,What are the recommended port forwarding settings for my new router so I can configure my devices correctly?,What are the recommended port forwarding settings for my new router so I can configure my devices co...,Technical Support,Resolve at L1,High,Neutral,30-12-2024 13:48,Sent detailed steps for clearing cache and cookies. Advised customer to restart application.,5.13,34
T17201,I need to pause my subscription for three months due to travel. What is the procedure for this request?,I need to pause my subscription for three months due to travel. What is the procedure for this reque...,Account Management,Resolve at L1,High,Neutral,25-09-2024 02:21,Completed name change on account profile. Sent confirmation email.,4.12,28
T17202,I need to pause my subscription for three months due to travel. What is the procedure for this request?,I need to pause my subscription for three months due to travel. What is the procedure for this reque...,Account Management,Resolve at L1,Low,Neutral,16-03-2024 05:07,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,4.12,30
T17203,Do you offer services in the Tokyo region or only nationally? I am checking availability.,Do you offer services in the Tokyo region or only nationally? I am checking availability.,General Queries,Follow-Up,Medium,Neutral,29-04-2024 07:32,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,72
T17204,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Follow-Up,Low,Neutral,24-05-2024 06:57,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,78
T17205,I need help configuring my email client with your server settings. Can you provide the detailed guide?,I need help configuring my email client with your server settings. Can you provide the detailed guid...,Technical Support,Resolve at L1,Medium,Neutral,11-10-2024 14:27,Sent detailed steps for clearing cache and cookies. Advised customer to restart application.,5.13,24
T17206,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Follow-Up,Low,Neutral,11-02-2024 05:04,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,79
T17207,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Escalate,Medium,Negative,11-02-2024 06:01,Escalate to Development: Confirmed system bug is affecting multiple customers. Requires code fix ASAP.,5.62,150
T17208,Do you offer services in the San Francisco region or only nationally? I am checking availability.,Do you offer services in the San Francisco region or only nationally? I am checking availability.,General Queries,Follow-Up,Low,Neutral,29-01-2024 01:08,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,71
T17209,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Follow-Up,High,Negative,09-02-2024 18:27,Ran remote diagnostic on connection status. Found intermittent signal loss; scheduled Tier 2 engineer callback.,5.62,69
T17210,"The latest app update introduced a massive bug that prevents me from saving my work, please rollback or fix immediately.","The latest app update introduced a massive bug that prevents me from saving my work, please rollback...",App Support,Follow-Up,Low,Negative,26-12-2024 05:27,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",8,79
T17211,I cannot find the 'export data' option in the mobile application's menu. Can you guide me?,I cannot find the 'export data' option in the mobile application's menu. Can you guide me?,App Support,Escalate,Medium,Neutral,27-06-2024 13:25,App is crashing universally after latest release. Suspend deployment and notify all QA leads.,4.12,135
T17212,I was overcharged by $457 this month. I need a refund immediately.,I was overcharged by $457 this month. I need a refund immediately.,Billing,Follow-Up,Medium,Negative,20-06-2024 17:32,Awaiting confirmation of address change from validation team. Contact customer for documentation.,5.62,77
T17213,I demand to know why my promotional discount was not applied to my last bill. This is a recurring issue.,I demand to know why my promotional discount was not applied to my last bill. This is a recurring is...,Billing,Resolve at L1,Medium,Negative,28-10-2024 05:43,Verified payment history; confirmed single charge was correct. Sent customer the payment confirmation receipt.,5.62,23
T17214,The mobile app crashes every time I try to open the settings menu. This makes the app completely unusable.,The mobile app crashes every time I try to open the settings menu. This makes the app completely unu...,App Support,Follow-Up,Medium,Negative,02-11-2024 12:38,Cannot replicate user reported issue. Requested screen recording from customer.,5.62,84
T17215,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Escalate,Low,Neutral,06-01-2024 13:35,Customer is a high-value lead demanding immediate quote. Assign to VP of Sales.,4.12,139
T17216,Please deactivate my old account and delete all associated data. I will not be returning to your services.,Please deactivate my old account and delete all associated data. I will not be returning to your ser...,Account Management,Resolve at L1,Medium,Negative,01-10-2024 09:56,Completed name change on account profile. Sent confirmation email.,5.62,16
T17217,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Resolve at L1,High,Positive,07-03-2024 04:02,Answered question about operating hours. Closed ticket.,4.12,30
T17218,"The latest app update introduced a massive bug that prevents me from saving my work, please rollback or fix immediately.","The latest app update introduced a massive bug that prevents me from saving my work, please rollback...",App Support,Follow-Up,Medium,Negative,12-04-2024 19:37,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",8,89
T17219,"The app shows an error code 404 whenever I try to submit a form, what does it mean and how can I fix it?","The app shows an error code 404 whenever I try to submit a form, what does it mean and how can I fix...",App Support,Escalate,Low,Neutral,08-05-2024 13:39,App is crashing universally after latest release. Suspend deployment and notify all QA leads.,4.12,145
T17220,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Resolve at L1,Low,Positive,12-07-2024 04:29,Answered question about operating hours. Closed ticket.,4.12,14
T17221,"The latest app update introduced a massive bug that prevents me from saving my work, please rollback or fix immediately.","The latest app update introduced a massive bug that prevents me from saving my work, please rollback...",App Support,Follow-Up,High,Negative,18-11-2024 17:35,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",8,77
T17222,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Follow-Up,Medium,Negative,29-10-2024 13:44,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,5.62,71
T17223,What are the recommended port forwarding settings for my new router so I can configure my devices correctly?,What are the recommended port forwarding settings for my new router so I can configure my devices co...,Technical Support,Resolve at L1,High,Neutral,10-07-2024 22:51,Provided link to password reset tool. Confirmed access restored.,5.13,21
T17224,"The latest app update introduced a massive bug that prevents me from saving my work, please rollback or fix immediately.","The latest app update introduced a massive bug that prevents me from saving my work, please rollback...",App Support,Escalate,Medium,Negative,12-10-2024 14:47,App is crashing universally after latest release. Suspend deployment and notify all QA leads.,6.63,163
T17225,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Follow-Up,High,Negative,11-08-2024 00:15,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,5.62,81
T17226,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Escalate,High,Negative,07-03-2024 11:29,Escalate to Development: Confirmed system bug is affecting multiple customers. Requires code fix ASAP.,5.62,158
T17227,"My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon as possible.","My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon a...",Billing,Follow-Up,High,Negative,20-01-2024 09:23,Escalated to Billing Specialist for refund approval. Set reminder to follow up in 24 hours.,5.62,84
T17228,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Follow-Up,Low,Positive,27-01-2024 18:31,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,75
T17229,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Resolve at L1,Low,Positive,14-10-2024 07:54,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,4.12,14
T17230,The mobile app crashes every time I try to open the settings menu. This makes the app completely unusable.,The mobile app crashes every time I try to open the settings menu. This makes the app completely unu...,App Support,Follow-Up,Medium,Negative,04-12-2024 18:07,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",7,75
T17231,"My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon as possible.","My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon a...",Billing,Resolve at L1,High,Negative,09-11-2024 23:07,Verified payment history; confirmed single charge was correct. Sent customer the payment confirmation receipt.,5.62,30
T17232,The mobile app crashes every time I try to open the settings menu. This makes the app completely unusable.,The mobile app crashes every time I try to open the settings menu. This makes the app completely unu...,App Support,Escalate,Medium,Negative,16-05-2024 01:35,App is crashing universally after latest release. Suspend deployment and notify all QA leads.,5.62,155
T17233,"The latest app update introduced a massive bug that prevents me from saving my work, please rollback or fix immediately.","The latest app update introduced a massive bug that prevents me from saving my work, please rollback...",App Support,Resolve at L1,High,Negative,27-08-2024 16:26,Confirmed feature is deprecated. Directed customer to the new equivalent feature.,6.63,17
T17234,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Resolve at L1,High,Positive,20-11-2024 16:01,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,4.12,16
T17235,What are the recommended port forwarding settings for my new router so I can configure my devices correctly?,What are the recommended port forwarding settings for my new router so I can configure my devices co...,Technical Support,Escalate,High,Neutral,27-05-2024 02:03,CRITICAL OUTAGE: Assigned to Network Operations Team. Customer site is fully down. Monitoring in 5 min intervals.,6.5,158
T17236,"My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon as possible.","My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon a...",Billing,Resolve at L1,Medium,Negative,04-10-2024 04:14,Verified payment history; confirmed single charge was correct. Sent customer the payment confirmation receipt.,5.62,25
T17237,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Follow-Up,Medium,Negative,10-06-2024 20:16,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,5.62,86
T17238,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Follow-Up,Medium,Positive,10-06-2024 00:39,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,77
T17239,"I appreciate the quick resolution on my invoice issue, thank you.","I appreciate the quick resolution on my invoice issue, thank you.",Billing,Follow-Up,Low,Positive,17-08-2024 13:28,Awaiting confirmation of address change from validation team. Contact customer for documentation.,4.12,76
T17240,I need help configuring my email client with your server settings. Can you provide the detailed guide?,I need help configuring my email client with your server settings. Can you provide the detailed guid...,Technical Support,Follow-Up,High,Neutral,07-08-2024 16:18,Ran remote diagnostic on connection status. Found intermittent signal loss; scheduled Tier 2 engineer callback.,5.13,67
T17241,What are the recommended port forwarding settings for my new router so I can configure my devices correctly?,What are the recommended port forwarding settings for my new router so I can configure my devices co...,Technical Support,Follow-Up,Low,Neutral,17-03-2024 19:16,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,5.13,71
T17242,Please deactivate my old account and delete all associated data. I will not be returning to your services.,Please deactivate my old account and delete all associated data. I will not be returning to your ser...,Account Management,Resolve at L1,Low,Negative,18-05-2024 00:15,Completed name change on account profile. Sent confirmation email.,5.62,20
T17243,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Resolve at L1,Low,Neutral,15-01-2024 20:28,Provided link to pricing page. Confirmed service availability in their city.,4.12,32
T17244,Can you clarify the tax breakdown on my last payment? It seems unusually high.,Can you clarify the tax breakdown on my last payment? It seems unusually high.,Billing,Follow-Up,Medium,Neutral,14-03-2024 04:04,Awaiting confirmation of address change from validation team. Contact customer for documentation.,4.12,71
T17245,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Resolve at L1,Low,Neutral,30-12-2024 19:04,Answered question about operating hours. Closed ticket.,4.12,15
T17246,I demand to know why my promotional discount was not applied to my last bill. This is a recurring issue.,I demand to know why my promotional discount was not applied to my last bill. This is a recurring is...,Billing,Follow-Up,High,Negative,18-06-2024 23:39,Escalated to Billing Specialist for refund approval. Set reminder to follow up in 24 hours.,5.62,79
T17247,Do you offer services in the Tokyo region or only nationally? I am checking availability.,Do you offer services in the Tokyo region or only nationally? I am checking availability.,General Queries,Follow-Up,Low,Neutral,06-02-2024 17:41,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,63
T17248,The mobile app crashes every time I try to open the settings menu. This makes the app completely unusable.,The mobile app crashes every time I try to open the settings menu. This makes the app completely unu...,App Support,Escalate,Medium,Negative,25-06-2024 14:55,App is crashing universally after latest release. Suspend deployment and notify all QA leads.,5.62,147
T17249,I need a detailed copy of my invoice for the month of January.,I need a detailed copy of my invoice for the month of January.,Billing,Escalate,Low,Neutral,18-03-2024 13:58,Urgent: Customer reported double-charge resulting in overdraft. Immediately initiate full refund process and notify finance department.,4.12,135
T17250,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Follow-Up,Low,Negative,03-03-2024 00:13,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,5.62,76
T17251,I demand to know why my promotional discount was not applied to my last bill. This is a recurring issue.,I demand to know why my promotional discount was not applied to my last bill. This is a recurring is...,Billing,Resolve at L1,High,Negative,23-04-2024 17:04,Updated credit card details on file. Confirmed next payment date. Closed issue.,7,35
T17252,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Resolve at L1,Low,Positive,07-03-2024 18:34,Completed name change on account profile. Sent confirmation email.,4.12,22
T17253,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Resolve at L1,Medium,Positive,14-11-2024 19:19,Provided link to pricing page. Confirmed service availability in their city.,4.12,19
T17254,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Follow-Up,Medium,Positive,12-11-2024 20:53,Initiated account transfer process. Awaiting confirmation from new account holder's email address.,4.12,73
T17255,Can you clarify the tax breakdown on my last payment? It seems unusually high.,Can you clarify the tax breakdown on my last payment? It seems unusually high.,Billing,Follow-Up,Low,Neutral,09-01-2024 05:00,Awaiting confirmation of address change from validation team. Contact customer for documentation.,4.12,79
T17256,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Follow-Up,High,Negative,20-09-2024 11:23,Ran remote diagnostic on connection status. Found intermittent signal loss; scheduled Tier 2 engineer callback.,5.62,78
T17257,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Escalate,Medium,Negative,10-05-2024 18:10,Escalate to Development: Confirmed system bug is affecting multiple customers. Requires code fix ASAP.,5.62,144
T17258,The mobile app crashes every time I try to open the settings menu. This makes the app completely unusable.,The mobile app crashes every time I try to open the settings menu. This makes the app completely unu...,App Support,Follow-Up,Medium,Negative,05-07-2024 04:20,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",7,71
T17259,I was overcharged by $221 this month. I need a refund immediately.,I was overcharged by $221 this month. I need a refund immediately.,Billing,Escalate,Low,Negative,30-10-2024 21:15,Urgent: Customer reported double-charge resulting in overdraft. Immediately initiate full refund process and notify finance department.,5.62,158
T17260,"The latest app update introduced a massive bug that prevents me from saving my work, please rollback or fix immediately.","The latest app update introduced a massive bug that prevents me from saving my work, please rollback...",App Support,Follow-Up,Medium,Negative,29-03-2024 21:47,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",8,79
T17261,The new app features are fantastic! Great improvement to the user interface and functionality.,The new app features are fantastic! Great improvement to the user interface and functionality.,App Support,Follow-Up,Low,Positive,04-05-2024 06:12,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",5.5,74
T17262,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Resolve at L1,High,Positive,12-07-2024 08:47,Completed name change on account profile. Sent confirmation email.,4.12,15
T17263,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Resolve at L1,Low,Neutral,09-04-2024 09:56,Provided link to pricing page. Confirmed service availability in their city.,4.12,23
T17264,Do you offer services in the Sydney region or only nationally? I am checking availability.,Do you offer services in the Sydney region or only nationally? I am checking availability.,General Queries,Escalate,Low,Neutral,04-01-2024 19:12,Customer is a high-value lead demanding immediate quote. Assign to VP of Sales.,4.12,139
T17265,"I appreciate the quick resolution on my invoice issue, thank you.","I appreciate the quick resolution on my invoice issue, thank you.",Billing,Resolve at L1,Medium,Positive,08-05-2024 16:25,Updated credit card details on file. Confirmed next payment date. Closed issue.,5.5,16
T17266,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Follow-Up,Low,Positive,16-11-2024 06:26,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,71
T17267,I was overcharged by $137 this month. I need a refund immediately.,I was overcharged by $137 this month. I need a refund immediately.,Billing,Resolve at L1,Medium,Negative,05-12-2024 03:44,Verified payment history; confirmed single charge was correct. Sent customer the payment confirmation receipt.,5.62,24
T17268,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Follow-Up,Low,Negative,08-12-2024 16:41,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,5.62,84
T17269,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Follow-Up,Low,Neutral,27-02-2024 13:56,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,66
T17270,The new app features are fantastic! Great improvement to the user interface and functionality.,The new app features are fantastic! Great improvement to the user interface and functionality.,App Support,Follow-Up,High,Positive,19-04-2024 05:29,Cannot replicate user reported issue. Requested screen recording from customer.,4.12,74
T17271,I cannot find the 'export data' option in the mobile application's menu. Can you guide me?,I cannot find the 'export data' option in the mobile application's menu. Can you guide me?,App Support,Follow-Up,High,Neutral,22-08-2024 09:40,Cannot replicate user reported issue. Requested screen recording from customer.,4.12,70
T17272,The new app features are fantastic! Great improvement to the user interface and functionality.,The new app features are fantastic! Great improvement to the user interface and functionality.,App Support,Follow-Up,Medium,Positive,26-06-2024 23:33,Cannot replicate user reported issue. Requested screen recording from customer.,4.12,65
T17273,"The app shows an error code 101 whenever I try to submit a form, what does it mean and how can I fix it?","The app shows an error code 101 whenever I try to submit a form, what does it mean and how can I fix...",App Support,Follow-Up,Medium,Neutral,21-07-2024 08:13,Cannot replicate user reported issue. Requested screen recording from customer.,4.12,82
T17274,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Follow-Up,High,Negative,20-01-2024 16:23,Identified potential bug with latest patch. Logged issue in Jira and provided workaround.,5.62,87
T17275,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Resolve at L1,Medium,Positive,31-10-2024 23:32,Completed name change on account profile. Sent confirmation email.,4.12,18
T17276,The mobile app crashes every time I try to open the settings menu. This makes the app completely unusable.,The mobile app crashes every time I try to open the settings menu. This makes the app completely unu...,App Support,Follow-Up,Low,Negative,05-04-2024 12:00,"Logged app crash details (device model, OS version). Passed to QA for replication. Set 72-hour internal follow-up.",7,76
T17277,What are the recommended port forwarding settings for my new router so I can configure my devices correctly?,What are the recommended port forwarding settings for my new router so I can configure my devices co...,Technical Support,Follow-Up,Medium,Neutral,10-12-2024 17:38,Ran remote diagnostic on connection status. Found intermittent signal loss; scheduled Tier 2 engineer callback.,5.13,78
